epoch,loss,lr,mse,val_loss,val_mse
0,0.0694708451628685,1e-04,0.037021830677986145,0.06277836114168167,0.032961439341306686
1,0.045911017805337906,1e-04,0.022969484329223633,0.05716348811984062,0.03053790144622326
2,0.029116686433553696,1e-04,0.014238934032619,0.020629126578569412,0.010144039988517761
3,0.018917536363005638,1e-04,0.010038044303655624,0.019623275846242905,0.009417756460607052
4,0.016445130109786987,1e-04,0.008298534899950027,0.018061915412545204,0.007275821175426245
5,0.014591747894883156,1e-04,0.007350188679993153,0.014134371653199196,0.00708377780392766
6,0.013763104565441608,1e-04,0.007207065355032682,0.014324682764708996,0.006988761480897665
7,0.013302121311426163,1e-04,0.007076913025230169,0.012818442657589912,0.006795080844312906
8,0.012799913063645363,1e-04,0.006768237799406052,0.012397629208862782,0.006077552679926157
9,0.01019643060863018,1e-04,0.003288505133241415,0.009057823568582535,0.0024875705130398273
10,0.009103829972445965,1e-04,0.002491285791620612,0.010496053844690323,0.002300150226801634
11,0.008011560887098312,1e-04,0.001219419646076858,0.0064765638671815395,0.0002587956259958446
12,0.006874880287796259,1e-04,0.00020886269339825958,0.005440573673695326,0.00014972306962590665
13,0.006600494962185621,1e-04,0.00018878559058066458,0.010017645545303822,0.00029860230279155076
14,0.0063771409913897514,1e-04,0.00017740078328642994,0.008013710379600525,0.00017585848399903625
15,0.0061877635307610035,1e-04,0.0001635298685869202,0.0077707767486572266,0.00019440019968897104
16,0.006081999745219946,1e-04,0.00015712309686932713,0.006324212532490492,0.00015028531197458506
17,0.005849061533808708,1e-04,0.00014593596279155463,0.004733624868094921,0.0001265003957087174
18,0.005734278820455074,1e-04,0.0001403624628437683,0.0060834623873233795,0.00012404448352754116
19,0.005548447836190462,1e-04,0.0001303480239585042,0.005735042504966259,0.00010793155524879694
20,0.005518879741430283,1e-04,0.00012602734204847366,0.0043472908437252045,0.00010448935790918767
21,0.005414731800556183,1e-04,0.000123688078019768,0.004119897726923227,0.00011589304631343111
22,0.0053742690943181515,1e-04,0.00011664628254948184,0.007135179825127125,0.00011625394108705223
23,0.005199773702770472,1e-04,0.0001126600182033144,0.003980294801294804,6.925836351001635e-05
24,0.005140137393027544,1e-04,0.00010725687752710655,0.006257558241486549,0.00011068560706917197
25,0.005130272824317217,1e-04,0.00010742235463112593,0.0044387103989720345,9.773738565854728e-05
26,0.005006091669201851,1e-04,0.00010130212467629462,0.004843489732593298,7.791920506861061e-05
27,0.004959095735102892,1e-04,9.942778706317768e-05,0.006059024482965469,0.00010198422387475148
28,0.004822137299925089,1e-04,9.275308548239991e-05,0.005005168728530407,9.303590195486322e-05
29,0.004821302369236946,1e-04,9.311104076914489e-05,0.004326092079281807,0.0001100380250136368
30,0.0046922918409109116,1e-04,8.76434933161363e-05,0.004817381035536528,0.0001071002334356308
31,0.0045817941427230835,1e-04,8.193719986593351e-05,0.007552016992121935,0.00016142980894073844
32,0.004626103211194277,1e-04,8.366467955056578e-05,0.004117702133953571,7.286012260010466e-05
33,0.004565215669572353,1e-04,8.295985026052222e-05,0.005074807908385992,8.197414717869833e-05
34,0.0044724042527377605,1e-04,8.049473399296403e-05,0.005987023934721947,7.037245813990012e-05
35,0.004433662164956331,1e-04,7.904887024778873e-05,0.0038984990678727627,5.918104216107167e-05
36,0.004378210287541151,1e-04,7.588518201373518e-05,0.0044764005579054356,5.078532558400184e-05
37,0.004368945490568876,1e-04,7.60012844693847e-05,0.005090651568025351,7.579216617159545e-05
38,0.004339519422501326,1e-04,7.337341958191246e-05,0.005269412882626057,7.047453982522711e-05
39,0.004196520429104567,1e-04,6.809741898905486e-05,0.003368852660059929,4.356636418378912e-05
40,0.0041798478923738,1e-04,6.943509652046487e-05,0.003937734756618738,5.1750565035035834e-05
41,0.004219998139888048,1e-04,6.927375943632796e-05,0.0038335672579705715,5.6467997637810186e-05
42,0.0041674296371638775,1e-04,6.869753997307271e-05,0.004994066432118416,5.864219201612286e-05
43,0.002291518496349454,5e-05,2.445863174216356e-05,0.0023212165106087923,3.251791713410057e-05
44,0.0022470783442258835,5e-05,2.3856167899793945e-05,0.0017038307851180434,1.885296296677552e-05
45,0.0022650426253676414,5e-05,2.3572099962620996e-05,0.0024267900735139847,2.2497417376143858e-05
46,0.002212854102253914,5e-05,2.2031272237654775e-05,0.0019947350956499577,2.6302663172828034e-05
47,0.0014105734881013632,2.5e-05,1.1135037311760243e-05,0.0017386928666383028,2.2595493646804243e-05
48,0.001390337129123509,2.5e-05,1.0376335922046565e-05,0.0016740938881412148,1.8767890651361085e-05
49,0.0013860573526471853,2.5e-05,1.0058906809717882e-05,0.0014553162036463618,1.8600285329739563e-05
50,0.0013810229720547795,2.5e-05,1.0016348824137822e-05,0.0017313355347141623,2.0173103621345945e-05
51,0.0010312632657587528,1.25e-05,6.553298135258956e-06,0.001119643566198647,1.5936248018988408e-05
52,0.0010167143773287535,1.25e-05,6.201808446348878e-06,0.0010878144530579448,1.4966670278226957e-05
53,0.0010024358052760363,1.25e-05,5.932177373324521e-06,0.001071739592589438,1.4313546671473887e-05
54,0.0009947535581886768,1.25e-05,5.817989404022228e-06,0.0010592431062832475,1.447089289285941e-05
55,0.0008664679480716586,6.25e-06,4.879220341535984e-06,0.0009773054625838995,1.0755483344837558e-05
56,0.0008567154873162508,6.25e-06,4.702993464889005e-06,0.0009611572604626417,1.0681903404474724e-05
57,0.0008487507584504783,6.25e-06,4.600775810104096e-06,0.0009497947758063674,1.0630160431901459e-05
58,0.0008427781867794693,6.25e-06,4.510993221629178e-06,0.0009359418763779104,1.0394171113148332e-05
59,0.000790177786257118,3.125e-06,4.12885765399551e-06,0.0008135315147228539,8.454628186882474e-06
60,0.000785004929639399,3.125e-06,4.040012299810769e-06,0.0008059914689511061,8.354036253876984e-06
61,0.0007805828936398029,3.125e-06,3.991968696936965e-06,0.0007995195919647813,8.290487130580004e-06
62,0.0007569735171273351,1.5625e-06,3.816815478785429e-06,0.0007707926561124623,8.00035286374623e-06
63,0.0007536895573139191,1.5625e-06,3.7646098007826367e-06,0.0007678619003854692,7.943584932945669e-06
64,0.0007512333104386926,1.5625e-06,3.7348486330301967e-06,0.0007648236933164299,7.87330100138206e-06
