epoch,loss,lr,mse,val_loss,val_mse
0,0.07476053386926651,1e-04,0.05954865366220474,0.06976231187582016,0.04062225669622421
1,0.042320024222135544,1e-04,0.034220658242702484,0.04295078665018082,0.022672878578305244
2,0.018461577594280243,1e-04,0.004767211619764566,0.03598218783736229,0.0038876968901604414
3,0.013062440790235996,1e-04,0.0011900787940248847,0.032462604343891144,0.0039017265662550926
4,0.010908001102507114,1e-04,0.000587037589866668,0.02651166170835495,0.002565126633271575
5,0.009574715048074722,1e-04,0.00036934332456439734,0.021961601451039314,0.0016993437893688679
6,0.008777962066233158,1e-04,0.0002945389715023339,0.017817102372646332,0.0012829091865569353
7,0.008157593198120594,1e-04,0.00025027847732417285,0.015589546412229538,0.0008250498794950545
8,0.00754619762301445,1e-04,0.0001985014823731035,0.01198069378733635,0.0004074050229974091
9,0.007169303949922323,1e-04,0.00017770452541299164,0.009716152213513851,0.00023848113778512925
10,0.006783423013985157,1e-04,0.0001546414860058576,0.008365219458937645,0.00018959990120492876
11,0.006562046241015196,1e-04,0.00014209485379979014,0.008571062237024307,0.00017268434748984873
12,0.006383146625012159,1e-04,0.00013163553376216441,0.007446330040693283,0.00014720151375513524
13,0.006182800978422165,1e-04,0.00011953160719713196,0.00661163404583931,0.0001091125886887312
14,0.0059847901575267315,1e-04,0.00011495269427541643,0.006230533588677645,9.847305773291737e-05
15,0.005879875738173723,1e-04,0.0001100406443583779,0.007154146209359169,0.00012132580013712868
16,0.005785753950476646,1e-04,0.0001068457422661595,0.0061132702976465225,9.593337017577142e-05
17,0.005571134388446808,1e-04,9.815550583880395e-05,0.005934638902544975,8.800871728453785e-05
18,0.005549997556954622,1e-04,9.50615358306095e-05,0.006998422555625439,0.00011032080510631204
19,0.0053295413963496685,1e-04,9.013984526973218e-05,0.0047930702567100525,6.365170702338219e-05
20,0.005267066415399313,1e-04,8.655017154524103e-05,0.0051966323517262936,6.68353823130019e-05
21,0.0052102068439126015,1e-04,8.141808939399198e-05,0.0066917152144014835,8.851437451085076e-05
22,0.005047845654189587,1e-04,7.976491906447336e-05,0.005716084036976099,7.278683187905699e-05
23,0.005002771969884634,1e-04,7.769824878778309e-05,0.005684139207005501,7.194915815489367e-05
24,0.0049578286707401276,1e-04,7.530212315032259e-05,0.005631990265101194,6.97671712259762e-05
25,0.004882096312940121,1e-04,7.456349703716114e-05,0.008401772007346153,0.0001268152118427679
26,0.0048627653159201145,1e-04,7.170798926381394e-05,0.0045021940022706985,5.271524059935473e-05
27,0.004728330764919519,1e-04,6.845025200163946e-05,0.003982035908848047,4.5269545807968825e-05
28,0.004739899653941393,1e-04,6.882529851282015e-05,0.005807699169963598,6.746941653545946e-05
29,0.004668909125030041,1e-04,6.716167990816757e-05,0.004374349024146795,4.3336967792129144e-05
30,0.004648782778531313,1e-04,6.555671279784292e-05,0.007506176363676786,0.00010011276754084975
31,0.002675239462405443,5e-05,2.3702983526163734e-05,0.0031061226036399603,2.3891803721198812e-05
32,0.0026116978842765093,5e-05,2.248143937322311e-05,0.0033207314554601908,2.5539584385114722e-05
33,0.002640390768647194,5e-05,2.218717781943269e-05,0.0034273273777216673,2.8639115043915808e-05
34,0.0025945527013391256,5e-05,2.173330358345993e-05,0.002660897560417652,1.7492939150542952e-05
35,0.0017655565170571208,2.5e-05,1.1538942999322899e-05,0.0022946768440306187,1.3938876691099722e-05
36,0.0017368888948112726,2.5e-05,1.0932730219792575e-05,0.002275759819895029,1.313853408646537e-05
37,0.0017198622226715088,2.5e-05,1.0544145879975986e-05,0.002264255192130804,1.3021119229961187e-05
38,0.0017061582766473293,2.5e-05,1.012723078019917e-05,0.0022154906764626503,1.2132167285017204e-05
39,0.001382883870974183,1.25e-05,7.33819069864694e-06,0.001819755882024765,9.001988473755773e-06
40,0.001359561225399375,1.25e-05,6.965096872590948e-06,0.0018294125329703093,9.041134035214782e-06
41,0.0013447538949549198,1.25e-05,6.750937245669775e-06,0.0017942260019481182,8.657087164465338e-06
42,0.0013304933672770858,1.25e-05,6.622232831432484e-06,0.0017529273172840476,8.300126864924096e-06
43,0.0012072818353772163,6.25e-06,5.700825113308383e-06,0.0014543650904670358,6.504400971607538e-06
44,0.0011958465911448002,6.25e-06,5.558105840464123e-06,0.0014351445715874434,6.374440545187099e-06
45,0.0011861188104376197,6.25e-06,5.44447220818256e-06,0.0014291021507233381,6.280100478761597e-06
46,0.001176757155917585,6.25e-06,5.3410981308843475e-06,0.001413246151059866,6.1404152802424505e-06
47,0.0011235710699111223,3.125e-06,4.965788320987485e-06,0.0012728588189929724,5.201872227189597e-06
48,0.0011167670600116253,3.125e-06,4.8981978579831775e-06,0.0012624898226931691,5.098732799524441e-06
49,0.0011114317458122969,3.125e-06,4.845497187488945e-06,0.0012543719494715333,5.062155196355889e-06
50,0.0010847346857190132,1.5625e-06,4.678773620980792e-06,0.0011614208342507482,4.572365924104815e-06
51,0.0010805063648149371,1.5625e-06,4.639638063963503e-06,0.0011510701151564717,4.515468845056603e-06
52,0.0010776304407045245,1.5625e-06,4.612901648215484e-06,0.0011467232834547758,4.4887906369694974e-06
