epoch,loss,lr,mse,val_loss,val_mse
0,0.07074529677629471,1e-04,0.023595592007040977,0.13396726548671722,0.05035689100623131
1,0.051865577697753906,1e-04,0.012709017843008041,0.15032319724559784,0.06136514991521835
2,0.04915270209312439,1e-04,0.012138666585087776,0.16180141270160675,0.06872356683015823
3,0.04783345013856888,1e-04,0.011957811191678047,0.1709703803062439,0.07563238590955734
4,0.04696689546108246,1e-04,0.011836349964141846,0.17248815298080444,0.07649692893028259
5,0.04634528234601021,1e-04,0.011735230684280396,0.17392361164093018,0.07767974585294724
6,0.04587972164154053,1e-04,0.011657854542136192,0.17501451075077057,0.07885575294494629
7,0.04550221189856529,1e-04,0.011591728776693344,0.17372138798236847,0.07792971283197403
8,0.04516274109482765,1e-04,0.011522108688950539,0.1729622483253479,0.07736349105834961
9,0.044768787920475006,1e-04,0.011390061117708683,0.16464385390281677,0.07074479758739471
10,0.03434779867529869,1e-04,0.007663653697818518,0.06803259998559952,0.015170641243457794
11,0.014889922924339771,1e-04,0.001830931636504829,0.022663626819849014,0.0017916848883032799
12,0.009367193095386028,1e-04,0.000810334924608469,0.01368340291082859,0.0009303324623033404
13,0.008024754002690315,1e-04,0.0006708529544994235,0.009682903066277504,0.0006873361417092383
14,0.007283294107764959,1e-04,0.0005640248418785632,0.010495650582015514,0.0005947928293608129
15,0.006727290339767933,1e-04,0.00045898297685198486,0.008496888913214207,0.00046934495912864804
16,0.0063501326367259026,1e-04,0.0003925965283997357,0.0070188832469284534,0.0003594369627535343
17,0.0060126567259430885,1e-04,0.0002945548912975937,0.006375731434673071,0.00027359891100786626
18,0.005771874450147152,1e-04,0.0002155968832084909,0.00582883832976222,0.0001674020168138668
19,0.005559493787586689,1e-04,0.00014105405716691166,0.006344661582261324,0.00014604945317842066
20,0.005324508063495159,1e-04,0.00011861154780490324,0.007567206397652626,0.0001667227188590914
21,0.00521306786686182,1e-04,0.00011030690802726895,0.006603741552680731,0.00013668743486050516
22,0.0050615957006812096,1e-04,0.00010333612590329722,0.006364760920405388,0.00013079660129733384
23,0.0049910955131053925,1e-04,9.836366371018812e-05,0.006423219572752714,0.00012419436825439334
24,0.00489902263507247,1e-04,9.244160901289433e-05,0.0057136802934110165,0.00012287085701245815
25,0.004778738599270582,1e-04,8.781082578934729e-05,0.004806810989975929,8.39668937260285e-05
26,0.004700172692537308,1e-04,8.510818588547409e-05,0.004616621416062117,9.343739657197148e-05
27,0.004601192194968462,1e-04,8.092155621852726e-05,0.005564776249229908,8.939576946431771e-05
28,0.0045319837518036366,1e-04,7.866221130825579e-05,0.005337610375136137,8.36846447782591e-05
29,0.004436609335243702,1e-04,7.543733954662457e-05,0.0037375211250036955,6.0460974054876715e-05
30,0.004376637749373913,1e-04,7.316207484109327e-05,0.003746344242244959,5.4095340601634234e-05
31,0.004360314924269915,1e-04,7.039156480459496e-05,0.0053756521083414555,7.820615428499877e-05
32,0.00426596449688077,1e-04,6.80559387546964e-05,0.004279624670743942,5.775572935817763e-05
33,0.004172904416918755,1e-04,6.61047306493856e-05,0.0051017384976148605,7.618409290444106e-05
34,0.004171799402683973,1e-04,6.396628305083141e-05,0.005158275365829468,7.395356806227937e-05
35,0.004095946438610554,1e-04,6.278993532760069e-05,0.004380921367555857,7.169033779064193e-05
36,0.004059735685586929,1e-04,6.144622602732852e-05,0.004076319746673107,6.277632928686216e-05
37,0.003972070757299662,1e-04,5.930037150392309e-05,0.005262014921754599,7.170608296291903e-05
38,0.003969187382608652,1e-04,5.779248749604449e-05,0.005066616926342249,6.755923823220655e-05
39,0.003938724286854267,1e-04,5.7206467317882925e-05,0.004475986585021019,8.599513239460066e-05
40,0.003900002222508192,1e-04,5.639059963868931e-05,0.003935446962714195,4.5701031922362745e-05
41,0.00217873090878129,5e-05,2.245157338620629e-05,0.002170691266655922,2.5494371584500186e-05
42,0.0021272406447678804,5e-05,2.1238016415736638e-05,0.002843964146450162,2.9748971428489313e-05
43,0.002124735154211521,5e-05,2.0546369341900572e-05,0.0020598145201802254,2.4385260985582136e-05
44,0.002124636899679899,5e-05,2.0378836779855192e-05,0.0027267641853541136,2.849745396815706e-05
45,0.0013527501141652465,2.5e-05,1.126515599025879e-05,0.0014381026849150658,1.6990770745906048e-05
46,0.0013502981746569276,2.5e-05,1.0980185834341682e-05,0.0017279938329011202,1.7685584680293687e-05
47,0.001334572210907936,2.5e-05,1.0663328794180416e-05,0.00152616947889328,1.6415157006122172e-05
48,0.0013106424594298005,2.5e-05,1.0306405783921946e-05,0.0013837645528838038,1.5245970644173212e-05
49,0.0010186536237597466,1.25e-05,7.681984243390616e-06,0.0012467809719964862,1.1392799024179112e-05
50,0.0010093336459249258,1.25e-05,7.472807283193106e-06,0.001185369212180376,1.0952358024951536e-05
51,0.0009948840597644448,1.25e-05,7.29070325178327e-06,0.0011909339809790254,1.0600449968478642e-05
52,0.000985046848654747,1.25e-05,7.12692599336151e-06,0.0012989894021302462,1.0649725481925998e-05
53,0.0008772892178967595,6.25e-06,6.269874120334862e-06,0.0010134507901966572,9.785480870050378e-06
54,0.0008679326856508851,6.25e-06,6.139291144791059e-06,0.0010063134832307696,9.600008525012527e-06
55,0.0008598378044553101,6.25e-06,6.0393772400857415e-06,0.001002093544229865,9.459519787924364e-06
56,0.0008522500866092741,6.25e-06,5.946509190835059e-06,0.001002168981358409,9.320408935309388e-06
57,0.0008103699656203389,3.125e-06,5.603849785984494e-06,0.0008660657913424075,8.667700058140326e-06
58,0.0008048884337767959,3.125e-06,5.5318805607385e-06,0.0008600489236414433,8.592077392677311e-06
59,0.000800308131147176,3.125e-06,5.477902504935628e-06,0.0008548710611648858,8.507344318786636e-06
60,0.000781566312070936,1.5625e-06,5.334880825103028e-06,0.0007883550133556128,7.615381036885083e-06
61,0.0007780723390169442,1.5625e-06,5.286015493766172e-06,0.0007841236656531692,7.562747214251431e-06
62,0.0007754580001346767,1.5625e-06,5.254610186966602e-06,0.000780549249611795,7.520879989897367e-06
